Year,Quarter,Month,CashGroupCode,BankCode,ExpandPlatform,ExpandPlatformType,ExpandFlowType,ExpandClientType,ExpandProductType1,ExpandProductType2,G10EM,ExpandCurrency1Region,ExpandCurrency2Region,ExpandCurrency1,ExpandCurrency2,ExpandClientRegion,ExpandHourRegion,ExpandClientCountry,ExpandValueDate,Disclosed/Non Disclosed,ExpandClientSubType,SalesCredit,ClientCount,VolumeBucket,ExpandClientCountryRegion,ExpandOrderType,ExpandPlatformVendorName,ExpandTenorBucket,ExpandTradeType,TradeCount,BlockTrade,ExpandTraderLocation,ExpandBookingType,ExpandSalesLocation,SalesCreditMethodology,Onshore/Offshore,Volume
2023,1,2,Group A,Bank R,Portware,API,Client,Hedge Fund,Spot,Algo Order - Liquidity Seeking,G10,,,USD,GBP,AMER,,,,,,0,,,,,,,,0,,,,,,,11740580.62
2023,3,9,Group B,Group B,API,API,Client,Hedge Fund,Spot,Algo Order - Liquidity Seeking,EM,,,USD,CLP,AMER,,,,,,0,,,,,,,,0,,,,,,,3510.00351
2024,1,3,Group A,Bank R,EBS Direct,MDP,Client,Bank,Swaps,,G10,,,USD,DKK,AMER,,,,,,0,,,,,,< 1 week,,0,,,,,,,727293.8849
2024,2,5,Group A,Bank S,Portware,API,Client,Real Money,Outrights,,G10,,,EUR,GBP,EMEA,,,,,,0,,,,,,,,0,,,,,,,16730000
2024,2,5,Group B,Bank B,SDP,SDP,Client,Bank,Swaps,,G10,,,USD,NOK,EMEA,,,,,,0,,,,,,< 1 week,,0,,,,,,,530963700
2023,4,10,Group B,Bank B,FXall,MDP,Client,Corporate,Swaps,,G10,,,GBP,CHF,EMEA,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,322248.24
2023,4,10,Group B,Group B,SDP,SDP,Client,Bank,NDFs,Limit order,EM,,,USD,PHP,AMER,,,,,,0,,,,,,NDFs,,0,,,,,,,1600000
2023,3,8,Group A,Bank R,SDP,SDP,Client,Corporate,Outrights,,EM,,,EUR,CNY,APAC,,,,,,0,,,,,,,,0,,,,,,,22600210.98
2023,3,7,Group A,Bank R,SDP,SDP,Client,Corporate,Spot,,EM,,,USD,AED,APAC,,,,,,0,,,,,,,,0,,,,,,,28892.19858
2023,3,8,Group B,Bank A,Spark FX,API,Client,Bank,Swaps,,G10,,,USD,GBP,APAC,,,,,,0,,,,,,1 week - 1 month,,0,,,,,,,37775700
2023,4,11,Group A,Bank D,FXall,MDP,Client,Corporate,Swaps,,EM,,,CNH,SGD,EMEA,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,58527.86
2024,1,1,Group B,Bank N,FlexTrade,API,Client,Hedge Fund,Spot,Algo Order - Liquidity Seeking,G10,,,EUR,SEK,AMER,,,,,,0,,,,,,,,0,,,,,,,0
2023,1,3,Group A,Bank S,FXall,MDP,Client,Real Money,Outrights,Fixing order,EM,,,EUR,ZAR,EMEA,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,1860000
2022,4,12,Group B,Group B,Currenex,MDP,Client,Real Money,Outrights,,G10,,,EUR,AUD,AMER,,,,,,0,,,,,,,,0,,,,,,,5017052.048
2022,3,9,Group C,Group C,360T,MDP,Client,Bank,Spot,,G10,,,EUR,GBP,APAC,,,,,,0,,,,,,,,0,,,,,,,3104993.2
2022,4,11,Group C,Bank W,SDP,SDP,Client,Hedge Fund,Swaps,,G10,,,EUR,GBP,EMEA,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,62728791.43
2024,3,9,Group C,Bank V,360T,MDP,Client,Corporate,Swaps,,EM,,,EUR,PLN,EMEA,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,54044030
2022,1,1,Group B,Bank I,SDP,SDP,Client,Bank,Outrights,,EM,,,EUR,HKD,EMEA,,,,,,0,,,,,,,,0,,,,,,,1005191.486
2021,1,1,Group A,Bank R,API,API,Client,Real Money,Spot,,EM,,,EUR,CZK,EMEA,,,,,,0,,,,,,,,0,,,,,,,125064.29
2021,4,11,,NULL,360T,MDP,Client,Bank,Spot,,G10,,,DKK,JPY,EMEA,,,,,,0,,,,,,,,0,,,,,,,548754.3126
2021,4,11,Group B,Group B,FXall,MDP,Client,Hedge Fund,Swaps,,EM,,,USD,ZAR,AMER,,,,,,0,,,,,,1 week - 1 month,,0,,,,,,,13416914.39
2021,2,5,Group A,Bank R,Bloomberg,MDP,Client,Bank,Spot,Algo order - Aggressive,G10,,,USD,AUD,APAC,,,,,,0,,,,,,,,0,,,,,,,1764172.031
2021,1,3,Group A,Bank R,Bloomberg,MDP,Client,Real Money,Swaps,,G10,,,JPY,CHF,EMEA,,,,,,0,,,,,,< 1 week,,0,,,,,,,9012922.66
2025,2,4,Group C,Bank V,Bloomberg,MDP,Client,Bank,Swaps,,EM,,,JPY,CNH,EMEA,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,27392307
2025,2,5,Group A,Group A,SDP,SDP,Client,Hedge Fund,Spot,Fixing order,EM,,,USD,HUF,AMER,,,,,,0,,,,,,,,0,,,,,,,2156505
2024,4,11,Group B,Group B,FXall,MDP,Client,Other,Outrights,,G10,,,DKK,SEK,EMEA,,,,,,0,,,,,,< 1 week,,0,,,,,,,0
2023,4,12,Group B,Group B,FXall,MDP,Client,Bank,Spot,,EM,,,GBP,HKD,AMER,,,,,,0,,,,,,,,0,,,,,,,375070.054
2025,1,1,Group B,Bank N,Integral,MDP,Client,Bank,Spot,,G10,,,NZD,CAD,APAC,,,,,,0,,,,,,,,0,,,,,,,0
2023,2,5,Group C,Bank W,FXall,MDP,Client,Other,Spot,,EM,,,USD,HKD,AMER,,,,,,0,,,,,,,,0,,,,,,,52196.99309
2024,1,1,Group A,Bank D,FXall,MDP,Client,Corporate,Swaps,,G10,,,CHF,NOK,EMEA,,,,,,0,,,,,,1 week - 1 month,,0,,,,,,,0
2023,1,1,Group B,Group B,FX Connect,MDP,Client,Real Money,Spot,,G10,,,USD,AUD,AMER,,,,,,0,,,,,,,,0,,,,,,,4301.212
2023,4,11,Group B,Bank B,FXall,MDP,Client,Real Money,NDFs,,EM,,,USD,COP,AMER,,,,,,0,,,,,,NDFs,,0,,,,,,,1269431.88
2023,2,6,Group B,Bank B,SDP,SDP,Client,Bank,Swaps,,G10,,,USD,NOK,APAC,,,,,,0,,,,,,< 1 week,,0,,,,,,,22701600
2025,1,1,Group A,Group A,360T,MDP,Client,Bank,Spot,,G10,,,USD,CHF,EMEA,,,,,,0,,,,,,,,0,,,,,,,205191896.2
2022,4,10,Group A,Group A,FXSpotStream,API,Client,Hedge Fund,Spot,Algo Order - Liquidity Seeking,EM,,,USD,MXN,AMER,,,,,,0,,,,,,,,0,,,,,,,138512.6953
2022,3,9,Group A,Bank L,Bloomberg,MDP,Client,Corporate,NDFs,,EM,,,USD,KRW,APAC,,,,,,0,,,,,,NDFs,,0,,,,,,,5000000
2022,2,6,Group B,Bank B,FXall,MDP,Client,Corporate,Swaps,,EM,,,USD,MAD,AMER,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,1980294.09
2022,2,4,Group B,Group B,API,API,Client,Real Money,Spot,Algo Order - Volume Based,G10,,,USD,NZD,APAC,,,,,,0,,,,,,,,0,,,,,,,5963674.359
2022,4,12,Group C,Group C,SDP,SDP,Client,Corporate,Outrights,,G10,,,USD,NOK,EMEA,,,,,,0,,,,,,,,0,,,,,,,17175.974
2024,2,5,Group A,Bank R,Portware,API,Client,Real Money,Spot,Algo Order - Time Based,EM,,,USD,CZK,EMEA,,,,,,0,,,,,,,,0,,,,,,,0
2021,1,1,Group B,Bank B,BidFX,API,Client,Hedge Fund,Spot,,G10,,,USD,EUR,EMEA,,,,,,0,,,,,,,,0,,,,,,,48210000
2021,3,9,Group C,Bank U,360T,MDP,Client,Hedge Fund,Swaps,,EM,,,EUR,HUF,AMER,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,580214500
2021,1,3,,Bank Z,API,API,Client,Bank,Spot,,EM,,,EUR,PLN,APAC,,,,,,0,,,,,,,,0,,,,,,,794435.15
2021,2,4,Group B,Bank N,Portware,API,Client,Real Money,Spot,,G10,,,USD,CHF,EMEA,,,,,,0,,,,,,,,0,,,,,,,1648223.13
2021,2,6,Group C,Bank UB,Other API,API,Client,Corporate,Outrights,,EM,,,USD,INR,AMER,,,,,,0,,,,,,,,0,,,,,,,1668364.7
2025,2,4,,Bank Z,Other API,API,Client,Real Money,Spot,,G10,,,USD,CAD,APAC,,,,,,0,,,,,,,,0,,,,,,,29121124
2023,4,12,Group B,Group B,SDP,SDP,Client,Real Money,Spot,Algo Order - Other,G10,,,USD,SEK,AMER,,,,,,0,,,,,,,,0,,,,,,,11605893.19
2023,3,7,Group A,Bank S,360T,MDP,Client,Real Money,Swaps,,G10,,,EUR,NZD,AMER,,,,,,0,,,,,,1 week - 1 month,,0,,,,,,,2920000
2023,2,6,Group B,Bank N,API,API,Client,Real Money,Swaps,,G10,,,DKK,EUR,AMER,,,,,,0,,,,,,< 1 week,,0,,,,,,,0
2023,4,10,Group C,Group C,Bloomberg,MDP,Client,Hedge Fund,Swaps,,EM,,,USD,HKD,EMEA,,,,,,0,,,,,,1 week - 1 month,,0,,,,,,,1205787.264
2024,2,4,Group A,Bank D,Bloomberg,MDP,Client,Real Money,Outrights,,EM,,,EUR,CZK,EMEA,,,,,,0,,,,,,,,0,,,,,,,26229796.96
2024,2,6,Group B,Bank B,Bloomberg,MDP,Client,Real Money,Swaps,,G10,,,USD,GBP,AMER,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,320066300
2024,4,11,Group B,Group B,Other API,API,Client,Real Money,Swaps,,G10,,,USD,NOK,EMEA,,,,,,0,,,,,,< 1 week,,0,,,,,,,400000
2023,3,8,Group B,Bank Q,Other API,API,Client,Corporate,Swaps,,EM,,,GBP,QAR,EMEA,,,,,,0,,,,,,< 1 week,,0,,,,,,,25096.80593
2023,2,5,Group A,Group A,360T,MDP,Client,Bank,Outrights,,EM,,,GBP,ZAR,AMER,,,,,,0,,,,,,,,0,,,,,,,30607.7166
2025,3,7,Group A,Bank L,EBS Direct,MDP,Client,Bank,Spot,,EM,,,USD,HKD,APAC,,,,,,0,,,,,,,,0,,,,,,,1229884340
2025,2,6,Group B,Bank N,Spark FX,API,Client,Bank,Spot,,G10,,,USD,GBP,APAC,,,,,,0,,,,,,,,0,,,,,,,215000000
2023,4,11,Group A,Group A,FlexTrade,API,Client,Hedge Fund,Spot,Algo Order - Liquidity Seeking,G10,,,EUR,JPY,EMEA,,,,,,0,,,,,,,,0,,,,,,,3886.446355
2022,2,5,Group A,Bank R,Bloomberg,MDP,Client,Real Money,Outrights,Algo order - Aggressive,G10,,,CAD,SEK,EMEA,,,,,,0,,,,,,,,0,,,,,,,164680.1011
2024,1,1,Group C,Bank W,SDP,SDP,Client,Bank,Spot,,EM,,,USD,CNH,APAC,,,,,,0,,,,,,,,0,,,,,,,2513939234
2022,3,7,Group A,Bank D,Currenex,MDP,Client,Real Money,Swaps,,EM,,,USD,ILS,EMEA,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,800000
2022,1,2,Group B,Bank I,FXall,MDP,Client,Real Money,Spot,,EM,,,USD,ILS,AMER,,,,,,0,,,,,,,,0,,,,,,,567706.8879
2024,4,10,Group A,Bank S,FXall,MDP,Client,Real Money,Outrights,,G10,,,EUR,CHF,EMEA,,,,,,0,,,,,,,,0,,,,,,,257030000
2022,4,11,Group A,Group A,Bloomberg,MDP,Client,Corporate,Outrights,Algo Order - Liquidity Seeking,G10,,,EUR,NZD,EMEA,,,,,,0,,,,,,,,0,,,,,,,1456638.048
2022,4,10,Group C,Group C,FXall,MDP,Client,Hedge Fund,Outrights,,EM,,,EUR,PLN,EMEA,,,,,,0,,,,,,,,0,,,,,,,1270800.383
2022,3,9,Group A,Group A,API,API,Client,Hedge Fund,Spot,Algo order - Aggressive,EM,,,USD,THB,APAC,,,,,,0,,,,,,,,0,,,,,,,0
2024,3,8,Group C,Bank V,360T,MDP,Client,Bank,Outrights,,G10,,,USD,GBP,EMEA,,,,,,0,,,,,,,,0,,,,,,,59635784
2023,4,12,Group B,Bank Q,FXSpotStream,API,Client,Bank,Spot,,EM,,,USD,HUF,EMEA,,,,,,0,,,,,,,,0,,,,,,,1232000
2023,1,1,Group C,Group C,FXall,MDP,Client,Real Money,Swaps,,EM,,,SEK,HKD,EMEA,,,,,,0,,,,,,1 week - 1 month,,0,,,,,,,1933872.944
2021,1,3,Group C,Bank O,Portware,API,Client,Bank,Swaps,,G10,,,USD,NZD,APAC,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,84500000
2023,1,3,Group A,Group A,FXall,MDP,Client,Corporate,Swaps,,G10,,,AUD,NZD,EMEA,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,0
2023,3,9,Group A,Bank D,FXSpotStream,API,Client,Bank,Outrights,,G10,,,DKK,EUR,EMEA,,,,,,0,,,,,,,,0,,,,,,,0
2022,1,3,Group A,Group A,SDP,SDP,Client,Real Money,Outrights,,EM,,,USD,CZK,AMER,,,,,,0,,,,,,< 1 week,,0,,,,,,,5000
2024,3,8,Group A,Bank S,Other API,API,Client,Corporate,Outrights,,G10,,,USD,JPY,AMER,,,,,,0,,,,,,,,0,,,,,,,1210000
2024,2,5,Group A,Bank R,FlexTrade,API,Client,Real Money,Spot,Algo order - Aggressive,G10,,,EUR,SEK,APAC,,,,,,0,,,,,,,,0,,,,,,,0
2023,3,9,Group A,Group A,360T,MDP,Client,Real Money,Swaps,,G10,,,USD,DKK,EMEA,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,18097352.9
2021,4,11,Group A,Bank D,SDP,SDP,Client,Bank,Spot,Algo Order - Time Based,G10,,,USD,CAD,AMER,,,,,,0,,,,,,,,0,,,,,,,32840000
2021,1,2,Group B,Group B,SDP,SDP,Client,Real Money,Swaps,,G10,,,JPY,AUD,APAC,,,,,,0,,,,,,< 1 week,,0,,,,,,,101026000
2021,2,6,Group A,Bank R,API,API,Client,Real Money,Swaps,,G10,,,JPY,GBP,EMEA,,,,,,0,,,,,,< 1 week,,0,,,,,,,2792457.31
2021,4,11,Group B,Bank Q,FXall,MDP,Client,Corporate,Swaps,,G10,,,USD,CHF,AMER,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,125828397.1
2025,3,8,Group A,Bank S,Bloomberg,MDP,Client,Bank,Spot,,G10,,,GBP,AUD,EMEA,,,,,,0,,,,,,,,0,,,,,,,20000
2025,1,2,Group A,Group A,Bloomberg,MDP,Client,Bank,Swaps,,G10,,,AUD,CAD,APAC,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,1790679.075
2025,1,3,Group B,Bank I,GainGTX,ECN,ECN,Bank,Spot,,EM,,,EUR,HUF,EMEA,,,,,,0,,,,,,,,0,,,,,,,10105822.2
2025,2,4,Group B,Bank B,SDP,SDP,Client,Real Money,Outrights,,G10,,,USD,EUR,EMEA,,,,,,0,,,,,,,,0,,,,,,,301250000
2024,3,7,Group C,Bank UB,Bloomberg,MDP,Client,Hedge Fund,Spot,,G10,,,USD,EUR,EMEA,,,,,,0,,,,,,,,0,,,,,,,70351226.32
2024,2,4,Group B,Bank I,FlexTrade,API,Client,Bank,NDFs,,EM,,,USD,BRL,APAC,,,,,,0,,,,,,NDFs,,0,,,,,,,40522675.53
2023,1,3,Group A,Bank D,API,API,Client,Hedge Fund,Swaps,,EM,,,USD,CNH,EMEA,,,,,,0,,,,,,> 1 year,,0,,,,,,,50000000
2023,1,2,Group A,Bank S,SDP,SDP,Client,Bank,Swaps,,EM,,,USD,AED,EMEA,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,23140000
2022,3,8,Group A,Bank R,Portware,API,Client,Hedge Fund,Spot,Algo Order - Liquidity Seeking,EM,,,EUR,PLN,APAC,,,,,,0,,,,,,,,0,,,,,,,154748.796
2025,3,8,Group A,Group A,360T,MDP,Client,Corporate,Swaps,,G10,,,USD,CAD,EMEA,,,,,,0,,,,,,> 1 year,,0,,,,,,,3823381.088
2024,2,5,Group C,Group C,360T,MDP,Client,Hedge Fund,Outrights,,G10,,,USD,CHF,AMER,,,,,,0,,,,,,1 week - 1 month,,0,,,,,,,3000000
2022,1,2,Group A,Bank D,SDP,SDP,Client,Bank,Outrights,,G10,,,EUR,GBP,APAC,,,,,,0,,,,,,< 1 week,,0,,,,,,,22070000
2023,1,3,Group B,Bank B,SDP,SDP,Client,Real Money,Spot,Algo Order - Other,G10,,,USD,AUD,EMEA,,,,,,0,,,,,,,,0,,,,,,,2421914.561
2022,2,6,Group A,Bank R,Integral,MDP,Client,Bank,Outrights,,EM,,,USD,MXN,AMER,,,,,,0,,,,,,,,0,,,,,,,87056896.68
2022,2,6,Group C,Bank V,Bloomberg,MDP,Client,Corporate,Spot,,EM,,,USD,MXN,AMER,,,,,,0,,,,,,,,0,,,,,,,109000000
2022,4,10,Group A,Bank S,FastMatch,ECN,ECN,Bank,Spot,,EM,,,USD,PLN,AMER,,,,,,0,,,,,,,,0,,,,,,,168150000
2022,1,3,Group B,Bank N,360T,MDP,Client,Bank,Swaps,,EM,,,USD,CZK,AMER,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,6866895.87
2022,1,3,Group B,Bank Q,BidFX,API,Client,Bank,Outrights,,G10,,,JPY,GBP,EMEA,,,,,,0,,,,,,,,0,,,,,,,13273011.35
2022,1,3,Group A,Bank L,API,API,Client,Other,Spot,,G10,,,USD,DKK,EMEA,,,,,,0,,,,,,,,0,,,,,,,0
2022,1,1,Group C,Bank V,360T,MDP,Client,Bank,Spot,,EM,,,USD,THB,AMER,,,,,,0,,,,,,,,0,,,,,,,25595703
2022,2,5,Group B,Group B,Bloomberg,MDP,Client,Hedge Fund,Outrights,,G10,,,AUD,CAD,AMER,,,,,,0,,,,,,,,0,,,,,,,74867.07636
2022,3,9,Group B,Group B,Spark FX,API,Client,Bank,Swaps,,G10,,,USD,JPY,APAC,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,51670183
2023,3,9,Group A,Bank R,BidFX,API,Client,Hedge Fund,Spot,Algo Order - Liquidity Seeking,EM,,,USD,MXN,APAC,,,,,,0,,,,,,,,0,,,,,,,3085093.31
2021,4,10,Group A,Group A,API,API,Client,Other,Spot,Algo Order - Time Based,G10,,,USD,EUR,AMER,,,,,,0,,,,,,,,0,,,,,,,6471.696924
2024,2,4,Group B,Bank I,API,API,Client,Hedge Fund,Spot,Algo Order - Liquidity Seeking,G10,,,USD,CAD,AMER,,,,,,0,,,,,,,,0,,,,,,,5000000
2023,3,7,Group B,Bank I,FXall,MDP,Client,Real Money,Spot,,EM,,,USD,MXN,EMEA,,,,,,0,,,,,,,,0,,,,,,,25588637.52
2023,4,10,Group C,Group C,SDP,SDP,Client,Real Money,Swaps,,G10,,,USD,AUD,EMEA,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,218392.3333
2023,2,5,Group A,Bank L,360T,MDP,Client,Corporate,Swaps,,EM,,,CHF,HKD,APAC,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,466681.47
2024,2,4,Group A,Group A,API,API,Client,Bank,Swaps,,G10,,,USD,NZD,EMEA,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,144856393
2024,2,6,Group A,Group A,SDP,SDP,Client,Bank,Spot,Algo Order - Liquidity Seeking,EM,,,EUR,CZK,EMEA,,,,,,0,,,,,,,,0,,,,,,,330913.7904
2024,3,7,Group A,Bank L,FXall,MDP,Client,Corporate,Outrights,,EM,,,AED,CZK,AMER,,,,,,0,,,,,,,,0,,,,,,,103867.5
2024,1,3,Group A,Bank R,BidFX,API,Client,Hedge Fund,Spot,Algo Order - Time Based,EM,,,EUR,PLN,EMEA,,,,,,0,,,,,,,,0,,,,,,,61387.34222
2023,1,3,Group C,Group C,BidFX,API,Client,Bank,Swaps,,EM,,,USD,SGD,APAC,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,50000000
2023,1,2,Group A,Group A,SDP,SDP,Client,Corporate,Outrights,,G10,,,USD,SEK,APAC,,,,,,0,,,,,,< 1 week,,0,,,,,,,207310.5225
2023,4,11,Group B,Bank Q,API,API,Client,Bank,Spot,,G10,,,GBP,CHF,AMER,,,,,,0,,,,,,,,0,,,,,,,6599385.537
2023,3,7,Group B,Bank I,BidFX,API,Client,Bank,Spot,,EM,,,USD,TRY,EMEA,,,,,,0,,,,,,,,0,,,,,,,381627.9701
2023,4,12,Group C,Group C,Bloomberg,MDP,Client,Hedge Fund,Swaps,,G10,,,USD,SEK,AMER,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,47039257.38
2023,3,8,Group B,Group B,FXSpotStream,API,Client,Hedge Fund,Outrights,,EM,,,USD,SGD,AMER,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,796000
2023,1,3,Group C,Bank U,Other ECN,ECN,ECN,Real Money,Outrights,,G10,,,EUR,NZD,AMER,,,,,,0,,,,,,,,0,,,,,,,29879.93
2022,2,4,Group A,Bank D,Bloomberg,MDP,Client,Bank,Spot,,EM,,,SEK,ZAR,EMEA,,,,,,0,,,,,,,,0,,,,,,,1200000
2022,3,8,Group A,Bank S,Integral,MDP,Client,Bank,Swaps,,G10,,,JPY,CHF,EMEA,,,,,,0,,,,,,< 1 week,,0,,,,,,,8420000
2022,2,4,Group A,Bank R,FXall,MDP,Client,Corporate,Spot,,G10,,,USD,JPY,EMEA,,,,,,0,,,,,,,,0,,,,,,,132833529.3
2021,2,5,Group A,Group A,FXall,MDP,Client,Real Money,Outrights,Algo Order - Time Based,G10,,,USD,NOK,EMEA,,,,,,0,,,,,,,,0,,,,,,,636264.736
2024,4,11,Group B,Group B,360T,MDP,Client,Other,Swaps,,G10,,,USD,SEK,APAC,,,,,,0,,,,,,< 1 week,,0,,,,,,,400000
2021,1,3,,NULL,Other API,API,Client,Bank,Spot,,G10,,,USD,NZD,EMEA,,,,,,0,,,,,,,,0,,,,,,,107132031.8
2021,1,3,Group B,Group B,Other API,API,Client,Hedge Fund,Spot,,EM,,,EUR,MXN,AMER,,,,,,0,,,,,,,,0,,,,,,,143476.7378
2021,3,9,Group B,Bank B,Bloomberg,MDP,Client,Real Money,Spot,Algo order - Passive,EM,,,USD,CZK,EMEA,,,,,,0,,,,,,,,0,,,,,,,143751.7563
2024,3,8,Group A,Group A,360T,MDP,Client,Hedge Fund,Swaps,,G10,,,USD,EUR,EMEA,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,16635825
2021,4,11,Group B,Bank N,API,API,Client,Hedge Fund,Swaps,,G10,,,USD,EUR,EMEA,,,,,,0,,,,,,,,0,,,,,,,7705445.17
2024,2,5,Group A,Bank R,BidFX,API,Client,Bank,Swaps,,G10,,,USD,JPY,AMER,,,,,,0,,,,,,1 week - 1 month,,0,,,,,,,222742109.6
2025,2,5,Group B,Bank A,FlexTrade,API,Client,Hedge Fund,Spot,,EM,,,USD,PLN,AMER,,,,,,0,,,,,,,,0,,,,,,,3267973.6
2024,3,7,,Bank Z,BidFX,API,Client,Hedge Fund,Spot,,G10,,,SEK,NOK,EMEA,,,,,,0,,,,,,,,0,,,,,,,3250577.18
2025,2,6,Group B,Bank B,360T,MDP,Client,Real Money,Spot,,G10,,,EUR,CAD,EMEA,,,,,,0,,,,,,,,0,,,,,,,36730000
2025,2,5,Group C,Bank UB,Bloomberg,MDP,Client,Hedge Fund,Outrights,,EM,,,USD,MXN,APAC,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,5800000
2023,4,11,Group A,Group A,360T,MDP,Client,Bank,NDFs,,EM,,,USD,CLP,AMER,,,,,,0,,,,,,NDFs,,0,,,,,,,9207500
2022,3,8,Group B,Bank B,API,API,Client,Hedge Fund,Spot,,G10,,,EUR,CHF,AMER,,,,,,0,,,,,,,,0,,,,,,,2186297600
2025,1,2,Group B,Bank N,Bloomberg,MDP,Client,Bank,Swaps,,G10,,,USD,CHF,EMEA,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,194000000
2023,4,11,Group A,Group A,FXall,MDP,Client,Real Money,Outrights,,EM,,,EUR,MXN,EMEA,,,,,,0,,,,,,< 1 week,,0,,,,,,,4057217
2023,2,5,Group B,Group B,FXall,MDP,Client,Hedge Fund,Swaps,,EM,,,USD,MXN,EMEA,,,,,,0,,,,,,< 1 week,,0,,,,,,,179807238.8
2024,3,7,Group B,Bank N,360T,MDP,Client,Corporate,Swaps,,EM,,,PLN,ZAR,AMER,,,,,,0,,,,,,1 week - 1 month,,0,,,,,,,5000000
2024,3,7,Group B,Bank Q,Portware,API,Client,Hedge Fund,NDFs,,EM,,,USD,INR,AMER,,,,,,0,,,,,,NDFs,,0,,,,,,,1362808.25
2024,3,8,Group B,Group B,SDP,SDP,Client,Bank,Outrights,,EM,,,USD,QAR,APAC,,,,,,0,,,,,,,,0,,,,,,,639699.661
2023,1,2,Group C,Group C,FXall,MDP,Client,Other,Swaps,,G10,,,USD,JPY,EMEA,,,,,,0,,,,,,1 week - 1 month,,0,,,,,,,500000
2022,2,4,,Bank Z,Bloomberg,MDP,Client,Hedge Fund,Swaps,,G10,,,USD,AUD,AMER,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,14178900
2022,4,10,Group A,Bank R,FXSpotStream,API,Client,Bank,Swaps,,EM,,,USD,PLN,AMER,,,,,,0,,,,,,3 months - 1 year,,0,,,,,,,9276844.07
2023,2,4,Group C,Bank V,360T,MDP,Client,Corporate,Spot,,EM,,,GBP,PLN,EMEA,,,,,,0,,,,,,,,0,,,,,,,144567
2022,2,4,Group A,Bank L,Bloomberg,MDP,Client,Hedge Fund,Swaps,,G10,,,EUR,NOK,AMER,,,,,,0,,,,,,1 week - 1 month,,0,,,,,,,272534100
2022,2,4,Group B,Bank B,Other,Other,Client,Real Money,Outrights,,EM,,,EUR,SGD,AMER,,,,,,0,,,,,,,,0,,,,,,,12730600
2022,4,10,Group A,Bank D,API,API,Client,Hedge Fund,Outrights,,EM,,,EUR,CNH,EMEA,,,,,,0,,,,,,,,0,,,,,,,21190000
2022,3,9,Group A,Bank D,SDP,SDP,Client,Bank,Outrights,,EM,,,JPY,MXN,EMEA,,,,,,0,,,,,,,,0,,,,,,,10000
2022,3,8,Group A,Bank L,FXall,MDP,Client,Corporate,Outrights,,G10,,,EUR,AUD,APAC,,,,,,0,,,,,,,,0,,,,,,,5142234
2021,4,11,Group A,Group A,SDP,SDP,Client,Bank,Swaps,,G10,,,USD,CHF,APAC,,,,,,0,,,,,,< 1 week,,0,,,,,,,468660050.7
2021,1,3,Group C,Group C,FXall,MDP,Client,Bank,Swaps,,G10,,,USD,DKK,EMEA,,,,,,0,,,,,,1 week - 1 month,,0,,,,,,,91183089.27
2021,1,3,Group A,Bank D,FXall,MDP,Client,Hedge Fund,NDFs,,EM,,,USD,IDR,AMER,,,,,,0,,,,,,NDS,,0,,,,,,,31260000
2021,1,3,Group B,Group B,API,API,Client,Hedge Fund,Spot,Algo order - Passive,G10,,,USD,CHF,EMEA,,,,,,0,,,,,,,,0,,,,,,,4886218.772
2021,2,6,Group B,Group B,Currenex,MDP,Client,Real Money,Swaps,,G10,,,JPY,GBP,AMER,,,,,,0,,,,,,1 month - 3 months,,0,,,,,,,11204863.63
2024,4,12,Group A,Bank L,API,API,Client,Real Money,Spot,,G10,,,JPY,SEK,EMEA,,,,,,0,,,,,,,,0,,,,,,,1188027
2023,1,1,Group B,Bank A,FXall,MDP,Client,Real Money,Swaps,,G10,,,CHF,CAD,EMEA,,,,,,0,,,,,,< 1 week,,0,,,,,,,120158
2024,1,3,Group B,Group B,SDP,SDP,Client,Bank,Outrights,,G10,,,AUD,CAD,AMER,,,,,,0,,,,,,,,0,,,,,,,1389285.621
